industry,product_id,handle,source_tag
home-health,8702527307992,ever-soft-foam-cushion-18-x-18-x-3-1pc-bx,industry:home-care
home-health,8702527373528,ever-soft-foam-cushion-20-x-16-x-3-1pc-bx,industry:home-care
home-health,8702527439064,ever-soft-foam-cushion-20-x-18-x-3-1pc-bx,industry:home-care
home-health,8702527471832,ever-soft-coccyx-foam-cushion-18-x-16-x-3-1pc-bx,industry:home-care
home-health,8702527504600,ever-soft-coccyx-foam-cushion-20-x-16-x-3-1pc-bx,industry:home-care
home-health,8702527537368,bariatric-air-cushion-22-x-18-x-2-1pc-bx,industry:home-care
home-health,8702527668440,alternating-pressure-air-cushion-1pc-bx,industry:home-care
home-health,8702527766744,pommel-gel-foam-wedge-cushion-18-x-16-x-4-x-2-1pc-bx,industry:home-care
home-health,8702527799512,pommel-gel-foam-wedge-cushion-20-x-16-x-4-x-2-1pc-bx,industry:home-care
home-health,8702527897816,ever-soft-pommel-gel-foam-cushion-18-x-16-x-3-1pc-bx,industry:home-care
home-health,8702527930584,ever-soft-pommel-gel-foam-cushion-20-x-16-x-3-1pc-bx,industry:home-care
home-health,8702527996120,anti-thrust-wedge-cushion-gel-18-x-16-x-4-x-2-1pc-bx,industry:home-care
home-health,8702528061656,electric-patient-lift-1pc-cs,industry:home-care
home-health,8702528094424,bariatric-electric-patient-lift-600-lb-weight-capacity-1pc-cs,industry:home-care
clinics-doctors-offices,8702528159960,sit-to-stand-electric-patient-lift-1pc-cs,industry:clinic
home-health,8702528159960,sit-to-stand-electric-patient-lift-1pc-cs,industry:home-care
clinics-doctors-offices,8702528192728,hydraulic-patient-lift-1pc-cs,industry:clinic
home-health,8702528192728,hydraulic-patient-lift-1pc-cs,industry:home-care
home-health,8702528225496,bariatric-hd-patient-lift-1000-lb-weight-capacity-1pc-cs,industry:home-care
clinics-doctors-offices,8702528258264,lift-scale-up-to-1000-lb-1pc-bx,industry:clinic
home-health,8702528258264,lift-scale-up-to-1000-lb-1pc-bx,industry:home-care
home-health,8702528323800,homecare-trapeze-bar-w-stand-250-lb-weight-capacity-1pc-cs,industry:home-care
home-health,8702528356568,ltc-trapeze-bar-w-stand-250-lb-weight-capacity-1pc-cs,industry:home-care
home-health,8702528389336,bariatric-trapeze-bar-w-stand-1pc-cs,industry:home-care
home-health,8702528454872,bariatric-standard-seat-back-sling-canvas-blue-1-bx,industry:home-care
home-health,8702528487640,replacement-chains-for-standard-slings-silver-1pr-bx,industry:home-care
home-health,8702528520408,replacement-straps-for-standard-slings-gray-1-bx,industry:home-care
home-health,8702528585944,d100-ltc-3-function-standard-bed-450-lb-weight-capacity-1pc-cs,industry:home-care
clinics-doctors-offices,8702528618712,d200-ltc-3-function-low-bed-1pc-cs,industry:clinic
home-health,8702528618712,d200-ltc-3-function-low-bed-1pc-cs,industry:home-care
clinics-doctors-offices,8702528684248,db300-bariatric-ltc-5-function-low-bed-expands-to-48-1pc-cs,industry:clinic
home-health,8702528684248,db300-bariatric-ltc-5-function-low-bed-expands-to-48-1pc-cs,industry:home-care
clinics-doctors-offices,8702528717016,db600-bariatric-hd-ltc-bed-bed-only-54-1-cs,industry:clinic
home-health,8702528717016,db600-bariatric-hd-ltc-bed-bed-only-54-1-cs,industry:home-care
clinics-doctors-offices,8702528815320,expansion-kit-for-d300-1pc-cs,industry:clinic
home-health,8702528815320,expansion-kit-for-d300-1pc-cs,industry:home-care
home-health,8702528848088,ltc-battery-backup-1pc-cs,industry:home-care
home-health,8702528913624,composite-headboard-footboard-1pc-cs,industry:home-care
home-health,8702528946392,composite-boards-adapter-for-d200-d300-1pc-cs,industry:home-care
home-health,8702529044696,composite-boards-adapter-for-db300-1pc-cs,industry:home-care
home-health,8702529077464,metal-swing-rail-1pc-cs,industry:home-care
home-health,8702529143000,composite-swing-rail-1pc-cs,industry:home-care
home-health,8702529175768,assist-bar-compatible-w-dynarex-d-series-1pc-cs,industry:home-care
home-health,8702529208536,pivot-assist-bar-1pair-cs,industry:home-care
home-health,8702529274072,bariatric-hd-composite-swing-down-rail-for-db600-1pc-cs,industry:home-care
home-health,8702529339608,universal-assist-bar-compatible-w-d200-d300-db30-1pc-cs,industry:home-care
home-health,8702529372376,universal-pivot-assist-bar-1pc-cs,industry:home-care
home-health,8702529601752,bedside-bi-fold-foam-floor-mat-24-x-66-x-2-1pc-bx,industry:home-care
clinics-doctors-offices,8702530617560,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-adult-50-cs,industry:clinic
urgent-care,8702530617560,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530650328,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-f-adult-30-cs,industry:clinic
urgent-care,8702530650328,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-f-adult-30-cs,industry:urgent-care
clinics-doctors-offices,8702530683096,heat-moisture-exchanger-bv-filter-hmef-1500-co2-port-adult-50-cs,industry:clinic
urgent-care,8702530683096,heat-moisture-exchanger-bv-filter-hmef-1500-co2-port-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530715864,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-l-adult-50-cs,industry:clinic
urgent-care,8702530715864,heat-moisture-exchanger-bv-filter-hmef-1000-co2-port-l-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530781400,hygroscopic-condenser-humidifier-hmef-600-bv-filter-co2-pediatric-25-cs,industry:clinic
urgent-care,8702530781400,hygroscopic-condenser-humidifier-hmef-600-bv-filter-co2-pediatric-25-cs,industry:urgent-care
clinics-doctors-offices,8702530814168,heat-moisture-exchanger-hmef1500-hepa-filter-co2-port-adult-25-cs,industry:clinic
urgent-care,8702530814168,heat-moisture-exchanger-hmef1500-hepa-filter-co2-port-adult-25-cs,industry:urgent-care
clinics-doctors-offices,8702530846936,heat-moisture-exchanger-hme-1500-adult-50-cs,industry:clinic
urgent-care,8702530846936,heat-moisture-exchanger-hme-1500-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530879704,heat-moisture-exchanger-hme-1500-w-integrated-flex-tube-adult-50-cs,industry:clinic
urgent-care,8702530879704,heat-moisture-exchanger-hme-1500-w-integrated-flex-tube-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530912472,heat-moisture-exchanger-hme-1500-hch-co2-port-adult-50-cs,industry:clinic
urgent-care,8702530912472,heat-moisture-exchanger-hme-1500-hch-co2-port-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702530945240,heat-moisture-exchanger-hme-1500-hch-co2-port-flex-tube-adult-30-cs,industry:clinic
urgent-care,8702530945240,heat-moisture-exchanger-hme-1500-hch-co2-port-flex-tube-adult-30-cs,industry:urgent-care
clinics-doctors-offices,8702530978008,heat-moisture-exchanger-hme-600-hch-co2-port-pediatric-50-cs,industry:clinic
urgent-care,8702530978008,heat-moisture-exchanger-hme-600-hch-co2-port-pediatric-50-cs,industry:urgent-care
clinics-doctors-offices,8702531010776,pediatric-neonatal-mini-tracheostomy-hme-50-pediatric-neonatal-50-cs,industry:clinic
urgent-care,8702531010776,pediatric-neonatal-mini-tracheostomy-hme-50-pediatric-neonatal-50-cs,industry:urgent-care
clinics-doctors-offices,8702531043544,heat-moisture-exchanger-hme-1000-tracheostomy-integral-ox-adult-50-cs,industry:clinic
urgent-care,8702531043544,heat-moisture-exchanger-hme-1000-tracheostomy-integral-ox-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702531109080,heat-moisture-exchanger-hme-1500-tracheostomy-t-shape-sw-adult-50-cs,industry:clinic
urgent-care,8702531109080,heat-moisture-exchanger-hme-1500-tracheostomy-t-shape-sw-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702531141848,heat-moisture-exchanger-hme-1500-tracheostomy-bow-tie-adult-50-cs,industry:clinic
urgent-care,8702531141848,heat-moisture-exchanger-hme-1500-tracheostomy-bow-tie-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702531174616,heat-moisture-exchanger-hme-tracheostomy-side-oxygen-port-adult-pediatric-50-cs,industry:clinic
urgent-care,8702531174616,heat-moisture-exchanger-hme-tracheostomy-side-oxygen-port-adult-pediatric-50-cs,industry:urgent-care
clinics-doctors-offices,8702531338456,advantage-filter-universal-respiratory-bv-filter-universal-50-cs,industry:clinic
urgent-care,8702531338456,advantage-filter-universal-respiratory-bv-filter-universal-50-cs,industry:urgent-care
clinics-doctors-offices,8702531436760,hepa-filter-co2-port-universal-25-cs,industry:clinic
urgent-care,8702531436760,hepa-filter-co2-port-universal-25-cs,industry:urgent-care
clinics-doctors-offices,8702531469528,universal-6-flex-tube-adult-pediatric-50-cs,industry:clinic
home-health,8702531469528,universal-6-flex-tube-adult-pediatric-50-cs,industry:home-care
clinics-doctors-offices,8702531502296,tracheostomy-adult-flex-connector-15-mm-od-x-22-mm-od-15-mm-id-50-cs,industry:clinic
clinics-doctors-offices,8702531535064,tracheostomy-pediatric-flex-connector-15-mm-od-x-15-mm-id-50-cs,industry:clinic
clinics-doctors-offices,8702531567832,closed-suction-tracheal-catheter-w-t-piece-10-fr-2-10-cs,industry:clinic
urgent-care,8702531567832,closed-suction-tracheal-catheter-w-t-piece-10-fr-2-10-cs,industry:urgent-care
clinics-doctors-offices,8702531698904,closed-suction-tracheal-catheter-w-double-swivel-elbow-10-fr-2-10-cs,industry:clinic
urgent-care,8702531698904,closed-suction-tracheal-catheter-w-double-swivel-elbow-10-fr-2-10-cs,industry:urgent-care
clinics-doctors-offices,8702531862744,closed-suction-endotracheal-catheter-w-t-piece-10-fr-2-10-cs,industry:clinic
urgent-care,8702531862744,closed-suction-endotracheal-catheter-w-t-piece-10-fr-2-10-cs,industry:urgent-care
clinics-doctors-offices,8702532026584,closed-suction-endotracheal-catheter-w-double-swivel-elbow-10-fr-2-10-cs,industry:clinic
urgent-care,8702532026584,closed-suction-endotracheal-catheter-w-double-swivel-elbow-10-fr-2-10-cs,industry:urgent-care
clinics-doctors-offices,8702532190424,single-suction-catheter-graduated-w-control-valve-6-fr-pediatric-50-cs,industry:clinic
urgent-care,8702532190424,single-suction-catheter-graduated-w-control-valve-6-fr-pediatric-50-cs,industry:urgent-care
clinics-doctors-offices,8702532255960,single-suction-catheter-graduated-w-control-valve-10-fr-adult-50-cs,industry:clinic
urgent-care,8702532255960,single-suction-catheter-graduated-w-control-valve-10-fr-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702532419800,suction-catheter-kits-6-fr-pediatric-50-cs,industry:clinic
urgent-care,8702532419800,suction-catheter-kits-6-fr-pediatric-50-cs,industry:urgent-care
clinics-doctors-offices,8702532485336,suction-catheter-kits-10-fr-adult-50-cs,industry:clinic
urgent-care,8702532485336,suction-catheter-kits-10-fr-adult-50-cs,industry:urgent-care
clinics-doctors-offices,8702532681944,suction-catheter-mini-kit-8-fr-pediatric-100-cs,industry:clinic
urgent-care,8702532681944,suction-catheter-mini-kit-8-fr-pediatric-100-cs,industry:urgent-care
clinics-doctors-offices,8702532714712,suction-catheter-mini-kit-10-fr-adult-pediatric-100-cs,industry:clinic
urgent-care,8702532714712,suction-catheter-mini-kit-10-fr-adult-pediatric-100-cs,industry:urgent-care
clinics-doctors-offices,8702532747480,suction-catheter-mini-kit-12-fr-adult-100-cs,industry:clinic
urgent-care,8702532747480,suction-catheter-mini-kit-12-fr-adult-100-cs,industry:urgent-care
clinics-doctors-offices,8702532845784,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-6-and-3-16-x-18-tub-50-cs,industry:clinic
urgent-care,8702532845784,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-6-and-3-16-x-18-tub-50-cs,industry:urgent-care
clinics-doctors-offices,8702532878552,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-6-tube-50-cs,industry:clinic
urgent-care,8702532878552,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-6-tube-50-cs,industry:urgent-care
clinics-doctors-offices,8702532911320,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-18-tube-100-cs,industry:clinic
urgent-care,8702532911320,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-18-tube-100-cs,industry:urgent-care
clinics-doctors-offices,8702532944088,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-10-tube-50-cs,industry:clinic
urgent-care,8702532944088,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-10-tube-50-cs,industry:urgent-care
clinics-doctors-offices,8702532976856,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-12-tube-20-cs,industry:clinic
urgent-care,8702532976856,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-12-tube-20-cs,industry:urgent-care
clinics-doctors-offices,8702533009624,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-20-tube-20-cs,industry:clinic
urgent-care,8702533009624,suction-connection-tubing-w-male-connector-non-conductive-3-16-x-20-tube-20-cs,industry:urgent-care
clinics-doctors-offices,8702533075160,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-6-tube-50-cs,industry:clinic
urgent-care,8702533075160,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-6-tube-50-cs,industry:urgent-care
clinics-doctors-offices,8702533599448,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-10-tube-50-cs,industry:clinic
urgent-care,8702533599448,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-10-tube-50-cs,industry:urgent-care
clinics-doctors-offices,8702533632216,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-12-tube-20-cs,industry:clinic
urgent-care,8702533632216,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-12-tube-20-cs,industry:urgent-care
clinics-doctors-offices,8702533664984,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-20-tube-20-cs,industry:clinic
urgent-care,8702533664984,suction-connection-tubing-w-male-connector-non-conductive-1-4-x-20-tube-20-cs,industry:urgent-care
clinics-doctors-offices,8702533697752,suction-connection-tubing-w-male-connector-non-conductive-9-32-x-6-tube-50-cs,industry:clinic
urgent-care,8702533697752,suction-connection-tubing-w-male-connector-non-conductive-9-32-x-6-tube-50-cs,industry:urgent-care
clinics-doctors-offices,8702533730520,yankauer-suction-handle-bulb-tip-vented-50-cs,industry:clinic
urgent-care,8702533730520,yankauer-suction-handle-bulb-tip-vented-50-cs,industry:urgent-care
clinics-doctors-offices,8702533763288,yankauer-suction-handle-bulb-tip-non-vented-50-cs,industry:clinic
urgent-care,8702533763288,yankauer-suction-handle-bulb-tip-non-vented-50-cs,industry:urgent-care
clinics-doctors-offices,8702533796056,yankauer-suction-handle-straight-tip-vented-50-cs,industry:clinic
urgent-care,8702533796056,yankauer-suction-handle-straight-tip-vented-50-cs,industry:urgent-care
clinics-doctors-offices,8702533828824,yankauer-suction-handle-straight-tip-non-vented-50-cs,industry:clinic
urgent-care,8702533828824,yankauer-suction-handle-straight-tip-non-vented-50-cs,industry:urgent-care
clinics-doctors-offices,8702533861592,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-3-16-x-6-suc-50-cs,industry:clinic
urgent-care,8702533861592,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-3-16-x-6-suc-50-cs,industry:urgent-care
clinics-doctors-offices,8702533894360,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-1-4-x-6-suct-50-cs,industry:clinic
urgent-care,8702533894360,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-1-4-x-6-suct-50-cs,industry:urgent-care
clinics-doctors-offices,8702533927128,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-3-16-x-10-su-20-cs,industry:clinic
urgent-care,8702533927128,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-3-16-x-10-su-20-cs,industry:urgent-care
clinics-doctors-offices,8702533959896,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-1-4-x-10-suc-20-cs,industry:clinic
urgent-care,8702533959896,yankauer-suction-handle-bulb-tip-non-vented-w-pre-attached-1-4-x-10-suc-20-cs,industry:urgent-care
clinics-doctors-offices,8702533992664,suction-disposable-canister-w-float-valve-shutoff-800-cc-24-cs,industry:clinic
urgent-care,8702533992664,suction-disposable-canister-w-float-valve-shutoff-800-cc-24-cs,industry:urgent-care
clinics-doctors-offices,8702534025432,suction-disposable-canister-w-float-valve-shutoff-800-cc-3-16-x-6-3-16-x18-12-cs,industry:clinic
urgent-care,8702534025432,suction-disposable-canister-w-float-valve-shutoff-800-cc-3-16-x-6-3-16-x18-12-cs,industry:urgent-care
clinics-doctors-offices,8702534058200,disposable-suction-canister-w-float-valve-shutoff-1200-cc-40-cs,industry:clinic
urgent-care,8702534058200,disposable-suction-canister-w-float-valve-shutoff-1200-cc-40-cs,industry:urgent-care
clinics-doctors-offices,8702534123736,disposable-suction-canister-w-float-valve-shutoff-1200cc-3-16-x-6-3-16-x18-30-cs,industry:clinic
urgent-care,8702534123736,disposable-suction-canister-w-float-valve-shutoff-1200cc-3-16-x-6-3-16-x18-30-cs,industry:urgent-care
clinics-doctors-offices,8702534156504,disposable-ems-suction-canister-w-float-valve-shutoff-1200-cc-30-cs,industry:clinic
urgent-care,8702534156504,disposable-ems-suction-canister-w-float-valve-shutoff-1200-cc-30-cs,industry:urgent-care
clinics-doctors-offices,8702534189272,reusable-outer-suction-canister-wall-mount-1000-cc-10-cs,industry:clinic
urgent-care,8702534189272,reusable-outer-suction-canister-wall-mount-1000-cc-10-cs,industry:urgent-care
clinics-doctors-offices,8702534353112,disposable-suction-liner-1000-cc-50-cs,industry:clinic
urgent-care,8702534353112,disposable-suction-liner-1000-cc-50-cs,industry:urgent-care
clinics-doctors-offices,8702534451416,mucus-specimen-trap-leak-proof-transport-cap-400-cc-50-cs,industry:clinic
pharmacies,8702534451416,mucus-specimen-trap-leak-proof-transport-cap-400-cc-50-cs,industry:pharmacy
